Tiempo_s,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Pot_W,Pot_dBm,delta_xy_m,delta_z_m,costo_J
9.000000,89.654,149.002,109.668,-6.554,-6.877,109.668,4.039815e-07,-33.936,15.128416,1.440316,6.393638
9.375000,83.104,152.656,109.519,-1.658,0.764,109.519,4.242404e-07,-33.724,12.573423,1.488210,6.372388
9.750000,76.403,156.024,109.369,-0.293,7.028,109.369,4.456526e-07,-33.510,2.300768,1.455839,6.351004
10.125000,69.563,159.099,109.220,4.206,17.736,109.220,4.484824e-07,-33.483,0.873057,1.383082,6.348255
10.500000,62.596,161.876,109.070,7.811,24.383,109.070,4.818392e-07,-33.171,0.626619,1.336930,6.317098
10.875000,55.516,164.350,108.921,8.905,28.161,108.921,4.634615e-07,-33.340,0.546972,1.313780,6.333986
11.250000,48.335,166.516,108.771,6.782,22.061,108.771,4.460571e-07,-33.506,0.689629,1.351428,6.350610
11.625000,41.068,168.368,108.622,1.075,6.714,108.622,4.065080e-07,-33.909,2.293041,1.456755,6.390931
12.000000,33.727,169.905,108.473,-4.103,-8.954,108.473,3.491282e-07,-34.570,13.573782,1.436699,6.457015
12.375000,26.327,171.123,108.323,-8.877,-18.161,108.323,3.262988e-07,-34.864,5.187311,1.368357,6.486385
12.750000,18.880,172.019,108.174,-8.601,-22.664,108.174,2.995663e-07,-35.235,5.180935,1.342683,6.523507
13.125000,11.402,172.591,108.024,-8.274,-28.068,108.024,2.911775e-07,-35.358,4.971351,1.312520,6.535842
13.500000,3.907,172.839,107.875,-7.417,-28.432,107.875,2.893192e-07,-35.386,4.694321,1.311359,6.538623
13.875000,-3.593,172.761,107.725,-6.959,-26.055,107.725,2.951004e-07,-35.300,4.197322,1.324929,6.530030
14.250000,-11.082,172.358,107.576,-6.328,-23.000,107.576,3.047359e-07,-35.161,3.993107,1.343439,6.516076
14.625000,-18.546,171.631,107.426,-7.007,-11.795,107.426,3.250459e-07,-34.881,3.572028,1.409387,6.488055
15.000000,-25.972,170.580,107.277,-6.892,-3.639,107.277,3.633580e-07,-34.397,3.409205,1.449067,6.439665
15.375000,-33.345,169.207,107.127,-11.877,10.831,107.127,4.099966e-07,-33.872,1.015733,1.392988,6.387220
15.750000,-40.652,167.515,106.978,-13.239,21.773,106.978,4.492871e-07,-33.475,0.625158,1.331686,6.347476
16.125000,-47.878,165.507,106.829,-16.083,30.826,106.829,5.104687e-07,-32.920,0.464806,1.278691,6.292031
16.500000,-55.010,163.186,106.679,-15.868,30.901,106.679,5.141038e-07,-32.889,0.463595,1.278326,6.288949
16.875000,-62.034,160.557,106.530,-12.970,21.000,106.530,5.126733e-07,-32.902,0.636880,1.335333,6.290159
17.250000,-68.937,157.624,106.380,-10.328,14.054,106.380,4.640442e-07,-33.334,0.890199,1.382234,6.333441
17.625000,-75.705,154.394,106.231,-6.818,4.550,106.231,4.632364e-07,-33.342,1.926946,1.445322,6.334197
18.000000,-82.326,150.871,106.081,-3.913,-3.032,106.081,4.501376e-07,-33.467,4.735542,1.467100,6.346655
18.375000,-88.787,147.063,105.932,-1.382,-6.793,105.932,4.439231e-07,-33.527,6.031608,1.453648,6.352692
18.750000,-95.076,142.976,105.782,-1.078,-5.554,105.782,4.422807e-07,-33.543,7.062075,1.462165,6.354302
19.125000,-101.180,138.619,105.633,-2.419,-3.800,105.633,4.509190e-07,-33.459,5.961081,1.469809,6.345901
19.500000,-107.089,134.000,105.483,-3.539,-1.544,105.483,4.724130e-07,-33.257,4.930715,1.474024,6.325678
19.875000,-112.789,129.126,105.334,-10.327,6.151,105.334,5.229723e-07,-32.815,1.278446,1.417699,6.281521
20.250000,-118.271,124.008,105.184,-15.439,12.843,105.184,5.671097e-07,-32.463,0.764534,1.361586,6.246333
20.625000,-123.524,118.655,105.035,-13.553,11.477,105.035,5.610167e-07,-32.510,0.859020,1.377077,6.251024
21.000000,-128.537,113.077,104.886,-3.750,2.646,104.886,4.963893e-07,-33.042,3.279038,1.468813,6.304178
21.375000,-133.302,107.285,104.736,4.773,-4.982,104.736,4.558886e-07,-33.411,33.765347,1.452824,6.341141
21.750000,-137.808,101.289,104.587,6.175,-6.108,104.587,4.586891e-07,-33.385,23.692104,1.440161,6.338482
22.125000,-142.047,95.102,104.437,7.805,-7.246,104.437,4.486572e-07,-33.481,17.844644,1.426044,6.348085
22.500000,-146.010,88.735,104.288,8.120,-7.655,104.288,4.440026e-07,-33.526,12.845129,1.422195,6.352614
22.875000,-149.690,82.200,104.138,1.806,-2.577,104.138,4.690916e-07,-33.287,20.896577,1.478217,6.328742
23.250000,-153.080,75.510,103.989,-5.054,0.195,103.989,4.744048e-07,-33.239,3.012865,1.465047,6.323851
23.625000,-156.173,68.678,103.839,-21.130,6.677,103.839,5.018462e-07,-32.994,0.686863,1.343982,6.299429
24.000000,-158.962,61.716,103.690,-29.361,10.373,103.690,5.366935e-07,-32.703,0.497728,1.287194,6.270274
24.375000,-161.442,54.638,103.540,-30.571,10.027,103.540,5.275965e-07,-32.777,0.482394,1.280772,6.277698
24.750000,-163.609,47.458,103.391,-24.267,6.824,103.391,4.881687e-07,-33.114,0.604290,1.322497,6.311430
25.125000,-165.458,40.189,103.242,-6.392,0.531,103.242,4.234764e-07,-33.732,2.315298,1.454928,6.373171
25.500000,-166.985,32.847,103.092,11.752,-6.166,103.092,3.821164e-07,-34.178,7.787222,1.404974,6.417804
25.875000,-168.187,25.444,102.943,20.484,-8.517,102.943,3.588433e-07,-34.451,5.585295,1.341240,6.445095
26.250000,-169.061,17.995,102.793,27.101,-10.833,102.793,3.228247e-07,-34.910,3.834245,1.295534,6.491033
26.625000,-169.606,10.515,102.644,28.501,-8.664,102.644,3.287768e-07,-34.831,4.414899,1.291370,6.483099
27.000000,-169.821,3.018,102.494,28.534,-6.320,102.494,3.126295e-07,-35.050,5.223609,1.294234,6.504970
27.375000,-169.704,-4.481,102.345,36.098,26.941,102.345,1.214026e-07,-39.158,1.174477,1.214963,6.915772
27.750000,-169.256,-11.967,102.195,39.008,27.049,102.195,1.437381e-07,-38.424,1.283869,1.205495,6.842428
28.125000,-168.478,-19.427,102.046,43.130,27.261,102.046,1.529290e-07,-38.155,1.438195,1.193444,6.815510
28.500000,-167.371,-26.844,101.896,3.623,-7.992,101.896,4.056790e-07,-33.918,2.748963,1.436315,6.391817
28.875000,-165.937,-34.206,101.747,-10.315,-11.181,101.747,4.453730e-07,-33.513,1.016855,1.388013,6.351276
29.250000,-164.178,-41.497,101.598,-28.803,-15.121,101.598,5.307247e-07,-32.751,0.472682,1.271452,6.275131
29.625000,-162.099,-48.702,101.448,-34.070,-17.084,101.448,5.838194e-07,-32.337,0.408527,1.241362,6.233721
30.000000,-159.702,-55.809,101.299,-31.842,-16.948,101.299,5.752435e-07,-32.401,0.427957,1.251023,6.240148
30.375000,-156.993,-62.802,101.149,-25.097,-14.571,101.149,5.712075e-07,-32.432,0.520417,1.290639,6.243206
30.750000,-153.976,-69.669,101.000,-10.935,-9.701,101.000,5.101880e-07,-32.923,1.010713,1.390866,6.292270
31.125000,-150.658,-76.395,100.850,-3.065,-6.559,100.850,5.132283e-07,-32.897,2.114649,1.446597,6.289689
31.500000,-147.044,-82.966,100.701,2.160,-4.717,100.701,5.004105e-07,-33.007,3.778404,1.461796,6.300674
31.875000,-143.142,-89.371,100.551,5.266,-1.342,100.551,4.914414e-07,-33.085,6.751011,1.459856,6.308528
32.250000,-138.960,-95.597,100.402,5.283,-1.335,100.402,5.087319e-07,-32.935,6.405511,1.459627,6.293511
32.625000,-134.504,-101.630,100.252,3.933,-1.741,100.252,5.338607e-07,-32.726,6.584161,1.468066,6.272572
33.000000,-129.785,-107.459,100.103,-0.372,-5.212,100.103,5.499490e-07,-32.597,2.986314,1.461069,6.259678
33.375000,-124.812,-113.072,99.954,-10.326,-13.765,99.954,6.059430e-07,-32.176,0.847563,1.368861,6.217568
33.750000,-119.593,-118.458,99.804,-16.908,-18.651,99.804,6.349680e-07,-31.972,0.585468,1.310866,6.197248
34.125000,-114.139,-123.607,99.655,-7.961,-9.454,99.655,5.782960e-07,-32.378,1.163285,1.405506,6.237850
34.500000,-108.462,-128.507,99.505,1.047,0.345,99.505,5.505020e-07,-32.592,47.424191,1.491138,6.259241
34.875000,-102.571,-133.150,99.356,5.105,5.276,99.356,5.233783e-07,-32.812,34.525991,1.444203,6.281184
35.250000,-96.480,-137.525,99.206,5.802,5.882,99.206,4.987806e-07,-33.021,20.703578,1.436860,6.302090
35.625000,-90.199,-141.623,99.057,6.810,7.038,99.057,4.898081e-07,-33.100,14.438639,1.424621,6.309974
36.000000,-83.742,-145.438,98.907,2.827,1.469,98.907,5.061039e-07,-32.958,15.836677,1.475650,6.295760
36.375000,-77.120,-148.960,98.758,1.553,-1.552,98.758,5.231805e-07,-32.813,7.980227,1.482982,6.281348
36.750000,-70.348,-152.182,98.608,-5.664,-17.766,98.608,5.510158e-07,-32.588,0.771858,1.354325,6.258836
37.125000,-63.438,-155.098,98.459,-10.282,-28.206,98.459,5.950499e-07,-32.254,0.490875,1.274157,6.225447
37.500000,-56.405,-157.703,98.310,-13.352,-37.940,98.310,5.902876e-07,-32.289,0.378016,1.218044,6.228936
37.875000,-49.262,-159.990,98.160,-12.437,-33.748,98.160,5.838058e-07,-32.337,0.416207,1.238503,6.233732
38.250000,-42.024,-161.954,98.011,-2.722,-13.753,98.011,5.144958e-07,-32.886,1.011279,1.389034,6.288618
38.625000,-34.706,-163.592,97.861,4.375,3.613,97.861,4.407780e-07,-33.558,7.505273,1.455754,6.355780
39.000000,-27.321,-164.901,97.712,8.525,20.069,97.712,4.080023e-07,-33.893,5.547738,1.327790,6.389337
39.375000,-19.885,-165.877,97.562,9.849,28.093,97.562,3.591096e-07,-34.448,4.510517,1.272160,6.444773
39.750000,-12.412,-166.518,97.413,9.459,26.694,97.413,3.661583e-07,-34.363,3.864490,1.280930,6.436331
40.125000,-4.919,-166.824,97.263,8.424,29.282,97.263,3.353030e-07,-34.746,3.830902,1.266532,6.474563
40.500000,2.581,-166.792,97.114,7.812,30.271,97.114,3.476686e-07,-34.588,3.496122,1.261002,6.458834
40.875000,10.072,-166.423,96.964,6.348,23.632,96.964,3.885217e-07,-34.106,3.639721,1.305737,6.410585
41.250000,17.538,-165.718,96.815,5.606,20.014,96.815,3.791823e-07,-34.212,3.624415,1.332558,6.421152
41.625000,24.966,-164.677,96.666,7.047,7.789,96.666,4.448308e-07,-33.518,3.091449,1.415006,6.351805
42.000000,32.339,-163.303,96.516,12.177,-12.867,96.516,5.079794e-07,-32.942,0.825270,1.355648,6.294154
42.375000,39.642,-161.599,96.367,16.882,-31.450,96.367,5.715545e-07,-32.429,0.415395,1.232128,6.242942
42.750000,46.861,-159.567,96.217,18.294,-38.266,96.217,6.328481e-07,-31.987,0.356010,1.198936,6.198701
43.125000,53.982,-157.212,96.068,18.215,-36.777,96.068,6.489344e-07,-31.878,0.365117,1.204258,6.187799
43.500000,60.989,-154.538,95.918,14.854,-27.236,95.918,6.256663e-07,-32.037,0.466031,1.257447,6.203657
43.875000,67.868,-151.550,95.769,11.090,-13.240,95.769,5.847389e-07,-32.330,0.814282,1.357096,6.233038
44.250000,74.605,-148.255,95.619,7.787,-4.956,95.619,5.883052e-07,-32.304,1.545230,1.423911,6.230397
44.625000,81.187,-144.659,95.470,3.439,2.302,95.470,5.373579e-07,-32.697,4.869706,1.466195,6.269736
45.000000,87.599,-140.769,95.320,2.625,3.537,95.320,5.634948e-07,-32.491,5.511587,1.463901,6.249110
45.375000,93.829,-136.594,95.171,2.783,3.434,95.171,5.846394e-07,-32.331,5.156235,1.463665,6.233112
45.750000,99.863,-132.140,95.022,2.962,2.412,95.022,6.107800e-07,-32.141,5.133707,1.468500,6.214115
46.125000,105.690,-127.418,94.872,6.364,-2.786,94.872,6.190597e-07,-32.083,2.014433,1.442208,6.208267
46.500000,111.297,-122.437,94.723,14.840,-12.493,94.723,6.813777e-07,-31.666,0.715039,1.336660,6.166612
46.875000,116.672,-117.207,94.573,19.106,-17.425,94.573,7.223162e-07,-31.413,0.542872,1.286612,6.141273
47.250000,121.805,-111.739,94.424,10.770,-9.251,94.424,6.607616e-07,-31.800,0.962773,1.379132,6.179955
47.625000,126.685,-106.044,94.274,1.177,-0.257,94.274,6.113416e-07,-32.137,11.532988,1.489423,6.213716
48.000000,131.301,-100.133,94.125,-4.088,3.922,94.125,5.972771e-07,-32.238,42.161269,1.452299,6.223824
48.375000,135.643,-94.018,93.975,-6.917,5.925,93.975,5.761653e-07,-32.395,29.051710,1.422324,6.239453
48.750000,139.704,-87.713,93.826,-7.487,6.858,93.826,5.522413e-07,-32.579,14.724014,1.412919,6.257871
49.125000,143.474,-81.229,93.676,0.435,1.427,93.676,5.815537e-07,-32.354,14.370546,1.486968,6.235410
49.500000,146.945,-74.581,93.527,3.817,-0.188,93.527,5.974763e-07,-32.237,3.584821,1.467493,6.223679
49.875000,150.110,-67.782,93.377,21.171,-7.681,93.377,6.313370e-07,-31.997,0.610946,1.307071,6.199739
50.250000,152.962,-60.845,93.228,35.991,-12.525,93.228,6.725630e-07,-31.723,0.378398,1.204947,6.172267
50.625000,155.495,-53.786,93.079,42.103,-15.207,93.079,6.786138e-07,-31.684,0.330266,1.174713,6.168377
51.000000,157.704,-46.619,92.929,34.730,-12.113,92.929,6.220359e-07,-32.062,0.389056,1.210401,6.206185
51.375000,159.584,-39.359,92.780,13.352,-4.566,92.780,5.308223e-07,-32.751,0.952895,1.375707,6.275051
51.750000,161.131,-32.020,92.630,-9.241,6.555,92.630,4.814645e-07,-33.174,5.645349,1.400123,6.317436
52.125000,162.342,-24.619,92.481,-21.787,8.184,92.481,4.324252e-07,-33.641,5.628136,1.297720,6.364089
52.500000,163.213,-17.170,92.331,-30.765,10.853,92.331,3.977206e-07,-34.004,3.675594,1.231418,6.400422
52.875000,163.743,-9.689,92.182,-28.162,8.945,92.182,4.241795e-07,-33.725,3.784430,1.250577,6.372450
53.250000,163.930,-2.191,92.032,-30.755,7.607,92.032,3.911373e-07,-34.077,3.847291,1.235901,6.407671
53.625000,163.774,5.307,91.883,-27.481,7.429,91.883,3.860483e-07,-34.134,3.275304,1.256645,6.413358
54.000000,163.276,12.790,91.733,-22.381,5.399,91.733,4.042190e-07,-33.934,3.750558,1.296730,6.393383
54.375000,162.435,20.243,91.584,-17.094,5.572,91.584,4.248055e-07,-33.718,3.412090,1.338222,6.371810
54.750000,161.254,27.649,91.435,-0.574,9.254,91.435,5.308396e-07,-32.750,1.906550,1.416486,6.275037
55.125000,159.735,34.993,91.285,28.035,16.331,91.285,5.912067e-07,-32.283,0.432666,1.227546,6.228261
55.500000,157.881,42.260,91.136,35.877,18.136,91.136,7.008198e-07,-31.544,0.356570,1.184506,6.154394
55.875000,155.695,49.435,90.986,41.297,19.248,90.986,7.424209e-07,-31.293,0.320345,1.161560,6.129350
56.250000,153.182,56.501,90.837,36.756,18.470,90.837,7.303305e-07,-31.365,0.347532,1.178728,6.136481
56.625000,150.348,63.445,90.687,21.429,14.426,90.687,6.990127e-07,-31.555,0.524945,1.270495,6.155515
57.000000,147.197,70.251,90.538,10.935,10.668,90.538,6.482807e-07,-31.882,0.872003,1.358979,6.188237
57.375000,143.737,76.904,90.388,1.584,6.057,90.388,6.320586e-07,-31.992,2.260688,1.442796,6.199243
57.750000,139.975,83.392,90.239,-0.216,5.882,90.239,6.322666e-07,-31.991,2.556379,1.446096,6.199100
58.125000,135.918,89.700,90.089,-0.348,5.413,90.089,6.639737e-07,-31.778,2.753630,1.450226,6.177849
58.500000,131.574,95.814,89.940,-0.321,5.110,89.940,6.623494e-07,-31.789,2.873289,1.452904,6.178913
58.875000,126.954,101.722,89.791,2.421,5.887,89.791,6.880212e-07,-31.624,2.090444,1.441047,6.162398
59.250000,122.067,107.411,89.641,10.270,12.635,89.641,7.541417e-07,-31.225,0.803735,1.346976,6.122547
59.625000,116.922,112.868,89.492,18.261,19.836,89.492,8.276103e-07,-30.822,0.496418,1.256586,6.082174
60.000000,111.531,118.082,89.342,13.350,14.703,89.342,7.887344e-07,-31.031,0.659682,1.313770,6.103069
60.375000,105.906,123.041,89.193,2.765,4.461,89.193,7.083424e-07,-31.498,2.443938,1.450898,6.149757
60.750000,100.057,127.736,89.043,-1.700,-0.568,89.043,6.686936e-07,-31.748,24.719765,1.482958,6.174773
61.125000,93.997,132.155,88.894,-3.865,-4.088,88.894,6.470825e-07,-31.890,32.596203,1.446967,6.189040
61.500000,87.740,136.289,88.744,-6.368,-7.234,88.744,6.265943e-07,-32.030,17.716179,1.407853,6.203014
61.875000,81.298,140.130,88.595,-1.688,-0.828,88.595,6.507370e-07,-31.866,23.237944,1.481984,6.186595
62.250000,74.685,143.668,88.445,-1.422,1.274,88.445,6.534577e-07,-31.848,8.393300,1.481657,6.184783
62.625000,67.916,146.896,88.296,6.633,17.827,88.296,6.944657e-07,-31.583,0.680222,1.317229,6.158349
63.000000,61.004,149.808,88.147,13.200,36.842,88.147,7.541146e-07,-31.226,0.352827,1.174247,6.122563
63.375000,53.965,152.395,87.997,16.442,44.976,87.997,7.877170e-07,-31.036,0.299461,1.138800,6.103630
63.750000,46.813,154.654,87.848,14.257,41.045,87.848,7.074140e-07,-31.503,0.322929,1.153599,6.150326
64.125000,39.565,156.578,87.698,2.724,11.600,87.698,5.805906e-07,-32.361,1.063204,1.383006,6.236130
64.500000,32.234,158.164,87.549,-6.269,-11.271,87.549,5.339710e-07,-32.725,6.433281,1.372897,6.272482
64.875000,24.838,159.407,87.399,-10.261,-25.151,87.399,4.750474e-07,-33.233,4.153065,1.245075,6.323263
65.250000,17.393,160.306,87.250,-11.049,-30.306,87.250,4.541657e-07,-33.428,3.426204,1.208468,6.342786
65.625000,9.913,160.857,87.100,-11.111,-33.015,87.100,4.013243e-07,-33.965,2.938764,1.191791,6.396505
66.000000,2.416,161.060,86.951,-8.792,-28.693,86.951,4.334890e-07,-33.630,3.118470,1.222032,6.363022
66.375000,-5.082,160.913,86.801,-7.622,-27.543,86.801,4.374903e-07,-33.590,3.047236,1.231520,6.359032
66.750000,-12.566,160.418,86.652,-5.752,-21.441,86.652,4.618269e-07,-33.355,3.406376,1.282114,6.335521
67.125000,-20.018,159.574,86.503,-6.102,-15.938,86.503,4.852109e-07,-33.141,3.046209,1.328707,6.314069
67.500000,-27.423,158.384,86.353,-10.816,6.209,86.353,5.708735e-07,-32.435,1.106377,1.373783,6.243460
67.875000,-34.764,156.850,86.204,-17.772,33.284,86.204,6.772244e-07,-31.693,0.360315,1.170898,6.169267
68.250000,-42.026,154.975,86.054,-20.164,41.284,86.054,7.972512e-07,-30.984,0.305286,1.135001,6.098405
68.625000,-49.192,152.763,85.905,-20.391,46.307,85.905,8.493879e-07,-30.709,0.282421,1.120733,6.070894
69.000000,-56.247,150.218,85.755,-19.496,39.422,85.755,8.481159e-07,-30.715,0.314072,1.140436,6.071545
69.375000,-63.175,147.347,85.606,-15.698,23.744,85.606,8.082746e-07,-30.924,0.455500,1.226200,6.092441
69.750000,-69.962,144.154,85.456,-11.292,11.144,85.456,6.967410e-07,-31.569,0.795670,1.336655,6.156929
70.125000,-76.591,140.648,85.307,-7.237,1.830,85.307,7.042546e-07,-31.523,1.792296,1.423256,6.152270
70.500000,-83.049,136.835,85.157,-7.604,1.293,85.157,7.158829e-07,-31.452,1.744442,1.420366,6.145158
70.875000,-89.322,132.724,85.008,-7.404,1.550,85.008,7.562821e-07,-31.213,1.743071,1.421657,6.121316
71.250000,-95.395,128.324,84.859,-6.539,1.995,84.859,7.494488e-07,-31.253,1.876258,1.429099,6.125258
71.625000,-101.255,123.643,84.709,-8.427,4.804,84.709,7.992840e-07,-30.973,1.279596,1.398355,6.097299
72.000000,-106.889,118.693,84.560,-15.494,13.372,84.560,8.845675e-07,-30.533,0.609672,1.288378,6.053269
72.375000,-112.284,113.484,84.410,-20.727,19.236,84.410,9.526022e-07,-30.211,0.450720,1.221262,6.021088
72.750000,-117.429,108.027,84.261,-12.036,10.589,84.261,8.583237e-07,-30.663,0.765908,1.330571,6.066349
73.125000,-122.312,102.334,84.111,-2.026,1.883,84.111,7.660743e-07,-31.157,4.356801,1.471005,6.115729
73.500000,-126.922,96.418,83.962,-0.163,0.634,83.962,7.599339e-07,-31.192,19.439667,1.492461,6.119224
73.875000,-131.248,90.292,83.812,1.669,-1.126,83.812,7.199248e-07,-31.427,1297.017402,1.478612,6.142713
74.250000,-135.281,83.969,83.663,3.235,-2.106,83.663,7.025588e-07,-31.533,288.533250,1.459154,6.153317
74.625000,-139.012,77.463,83.513,4.250,-3.696,83.513,6.882525e-07,-31.623,20.553186,1.439942,6.162252
75.000000,-142.433,70.789,83.364,-8.050,2.592,83.364,7.031481e-07,-31.530,1.422191,1.408777,6.152953
75.375000,-145.535,63.961,83.214,-31.039,13.236,83.214,8.132737e-07,-30.898,0.380919,1.176833,6.089763
75.750000,-148.311,56.994,83.065,-46.553,17.361,83.065,8.855633e-07,-30.528,0.278852,1.108318,6.052780
76.125000,-150.756,49.904,82.916,-51.034,17.915,82.916,8.689139e-07,-30.610,0.262005,1.098756,6.061023
76.500000,-152.863,42.706,82.766,-43.408,15.691,82.766,7.684980e-07,-31.144,0.294092,1.116562,6.114357
76.875000,-154.628,35.417,82.617,-0.275,-2.117,82.617,6.313081e-07,-31.998,8.241567,1.476720,6.199759
77.250000,-156.047,28.053,82.467,24.413,-12.636,82.467,5.452386e-07,-32.634,3.031351,1.216747,6.263413
77.625000,-157.115,20.629,82.318,27.161,-11.327,82.318,5.148361e-07,-32.883,3.224038,1.201044,6.288331
78.000000,-157.831,13.164,82.168,31.904,-12.531,82.168,4.852778e-07,-33.140,2.564035,1.167460,6.314010
78.375000,-158.193,5.673,82.019,32.404,-9.988,82.019,4.550766e-07,-33.419,2.855853,1.168842,6.341916
78.750000,-158.200,-1.827,81.869,40.146,26.808,81.869,1.966139e-07,-37.064,0.990159,1.105508,6.706386
79.125000,-157.852,-9.319,81.720,45.426,26.899,81.720,2.110780e-07,-36.756,1.119669,1.094896,6.675557
79.500000,-157.148,-16.785,81.570,45.906,26.969,81.570,2.502729e-07,-36.016,1.242390,1.093386,6.601586
79.875000,-156.091,-24.210,81.421,52.017,27.158,81.421,2.571153e-07,-35.899,1.502715,1.086529,6.589872
80.250000,-154.683,-31.577,81.272,-17.336,-14.365,81.272,7.001666e-07,-31.548,0.552725,1.253216,6.154799
80.625000,-152.927,-38.868,81.122,-42.827,-20.165,81.122,8.366675e-07,-30.774,0.285315,1.103958,6.077447
81.000000,-150.826,-46.068,80.973,-49.693,-21.441,80.973,9.855877e-07,-30.063,0.257986,1.089047,6.006305
81.375000,-148.386,-53.159,80.823,-45.958,-21.585,80.823,1.016319e-06,-29.930,0.269388,1.094032,5.992970
81.750000,-145.611,-60.126,80.674,-26.042,-16.549,80.674,8.765373e-07,-30.572,0.402222,1.181072,6.057230
82.125000,-142.507,-66.954,80.524,-13.081,-12.719,80.524,8.037287e-07,-30.949,0.656798,1.291875,6.094891
82.500000,-139.082,-73.626,80.375,-4.651,-9.172,80.375,8.126089e-07,-30.901,1.183355,1.380521,6.090118
82.875000,-135.343,-80.127,80.225,-4.959,-10.046,80.225,8.355934e-07,-30.780,1.079703,1.369305,6.078005
83.250000,-131.298,-86.443,80.076,-2.714,-7.363,80.076,8.274751e-07,-30.822,1.545014,1.408520,6.082245
83.625000,-126.957,-92.558,79.926,-5.177,-9.189,79.926,8.627901e-07,-30.641,1.119700,1.376102,6.064095
84.000000,-122.329,-98.459,79.777,-6.601,-9.945,79.777,9.110035e-07,-30.405,0.978867,1.359257,6.040480
84.375000,-117.424,-104.133,79.628,-12.289,-14.767,79.628,9.837565e-07,-30.071,0.612067,1.277440,6.007112
84.750000,-112.254,-109.566,79.478,-20.137,-21.847,79.478,1.090741e-06,-29.623,0.408921,1.182145,5.962278
85.125000,-106.830,-114.746,79.329,-15.119,-15.912,79.329,9.888738e-07,-30.049,0.536787,1.248234,6.004859
85.500000,-101.164,-119.660,79.179,-5.260,-5.816,79.179,8.770552e-07,-30.570,1.452623,1.406540,6.056973
85.875000,-95.270,-124.297,79.030,-3.998,-4.098,79.030,8.688968e-07,-30.610,1.984607,1.431908,6.061032
86.250000,-89.161,-128.647,78.880,-1.285,-1.026,78.880,8.330322e-07,-30.793,6.942263,1.480255,6.079338
86.625000,-82.851,-132.700,78.731,1.434,2.036,78.731,7.914554e-07,-31.016,163.036144,1.470276,6.101574
87.000000,-76.353,-136.445,78.581,1.235,1.237,78.581,7.893135e-07,-31.028,47.021887,1.478902,6.102750
87.375000,-69.683,-139.875,78.432,-4.784,-11.086,78.432,8.068462e-07,-30.932,0.941128,1.352930,6.093209
