Tiempo_s,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Pot_W,Pot_dBm,delta_xy_m,delta_z_m,costo_J
91.125000,81.131,-149.627,83.668,8.606,-3.946,83.668,7.171061e-07,-31.444,1.342032,1.392569,6.144417
91.500000,87.689,-145.989,83.519,8.529,-4.166,83.519,7.112359e-07,-31.480,1.321892,1.391915,6.147986
91.875000,94.081,-142.066,83.369,7.612,-2.951,83.369,7.408893e-07,-31.302,1.541295,1.406767,6.130247
92.250000,100.295,-137.866,83.220,7.808,-2.996,83.220,7.366133e-07,-31.328,1.492820,1.404137,6.132760
92.625000,106.317,-133.396,83.070,10.553,-6.665,83.070,7.921625e-07,-31.012,0.977037,1.356762,6.101186
93.000000,112.138,-128.666,82.921,16.299,-13.152,82.921,8.684604e-07,-30.612,0.586769,1.267220,6.061250
93.375000,117.744,-123.685,82.771,24.533,-22.304,82.771,9.651110e-07,-30.154,0.385193,1.168650,6.015423
93.750000,123.127,-118.462,82.622,22.493,-20.859,82.622,9.615323e-07,-30.170,0.411257,1.184325,6.017036
94.125000,128.276,-113.008,82.472,12.501,-11.430,82.472,8.331461e-07,-30.793,0.711510,1.305693,6.079279
94.500000,133.180,-107.334,82.323,3.281,-2.603,82.323,7.527835e-07,-31.233,2.817227,1.451174,6.123330
94.875000,137.831,-101.450,82.173,1.932,-1.240,82.173,7.543434e-07,-31.224,5.128727,1.472988,6.122431
95.250000,142.219,-95.368,82.024,0.111,0.647,82.024,7.349587e-07,-31.337,32.900401,1.491605,6.133737
95.625000,146.337,-89.100,81.874,-0.716,1.245,81.874,7.354223e-07,-31.335,32.864682,1.482700,6.133463
96.000000,150.177,-82.658,81.725,8.785,-4.807,81.725,7.735775e-07,-31.115,1.176920,1.381097,6.111496
96.375000,153.732,-76.053,81.575,25.740,-11.613,81.575,8.293222e-07,-30.813,0.437645,1.196269,6.081277
96.750000,156.994,-69.300,81.426,40.433,-15.990,81.426,8.622450e-07,-30.644,0.303945,1.109782,6.064369
97.125000,159.958,-62.411,81.276,45.963,-17.375,81.276,9.626106e-07,-30.165,0.276672,1.092379,6.016549
97.500000,162.619,-55.398,81.127,51.418,-18.479,81.127,9.345811e-07,-30.294,0.256253,1.082079,6.029383
97.875000,164.970,-48.277,80.977,46.663,-17.014,80.977,8.840596e-07,-30.535,0.273915,1.089596,6.053518
98.250000,167.009,-41.059,80.828,35.446,-12.102,80.828,7.606394e-07,-31.188,0.340780,1.132415,6.118821
98.625000,168.732,-33.760,80.678,-0.170,1.013,80.678,6.434379e-07,-31.915,19.820083,1.487028,6.191493
99.000000,170.135,-26.392,80.529,-14.718,9.025,80.529,5.957055e-07,-32.250,3.469845,1.293535,6.224968
99.375000,171.215,-18.970,80.379,-19.486,9.100,80.379,5.429844e-07,-32.652,3.406992,1.248768,6.265213
99.750000,171.972,-11.509,80.230,-25.819,9.153,80.230,5.269692e-07,-32.782,3.245125,1.195070,6.278215
100.125000,172.403,-4.021,80.080,-26.314,8.509,80.080,5.233464e-07,-32.812,3.040886,1.192062,6.281211
